"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","negLogPadj"
"CDHR3",50.5373229161309,-0.111649282018084,0.523582391039491,-0.213241094293529,0.831138916689281,0.999812940284987,8.12466012363579e-05
"POLR3H",596.594301139166,0.111648885406906,0.163981151097528,0.680864139930956,0.495957460556995,0.999812940284987,8.12466012363579e-05
"PCYOX1L",594.535814043273,0.111565649831797,0.356386904769568,0.313046434475287,0.754245384166604,0.999812940284987,8.12466012363579e-05
"GPBP1L1",6021.60770305605,-0.111562345748586,0.15290188761673,-0.729633541400306,0.465614214146467,0.999812940284987,8.12466012363579e-05
"EMC2",2158.09031704014,0.111534439313327,0.195425342096003,0.570726591122123,0.568184990741592,0.999812940284987,8.12466012363579e-05
"PKDREJ",152.877552660161,-0.111483111907655,0.318948167896395,-0.349533633138376,0.726688725528436,0.999812940284987,8.12466012363579e-05
"DIP2C",718.33677025562,-0.111473961070802,0.504689050949543,-0.220876519633367,0.825188580525107,0.999812940284987,8.12466012363579e-05
"CATSPER4",36.3322346514866,-0.11147274715915,0.683842956299677,-0.163009278858902,0.870511128919078,0.999812940284987,8.12466012363579e-05
"TRMO",340.311899709665,0.111450761044414,0.147677972702828,0.754687777768228,0.450436341716426,0.999812940284987,8.12466012363579e-05
"LMAN2L",1165.3361169145,-0.111444486774788,0.333598274887121,-0.334067934891143,0.738328295677562,0.999812940284987,8.12466012363579e-05
"MRC2",779.959548480363,0.111420846970035,0.565509125769259,0.197027495919663,0.843806020874071,0.999812940284987,8.12466012363579e-05
"CUL9",3056.00899013308,-0.111404559286745,0.235075813161662,-0.473909066987391,0.635564753230305,0.999812940284987,8.12466012363579e-05
"SEMA4G",3704.55991054255,0.111330855717521,0.831349885549264,0.133915764773295,0.893469184087169,0.999812940284987,8.12466012363579e-05
"GINS4",201.319084673823,-0.111319037361213,0.458650458149514,-0.242709966562215,0.80823008608457,0.999812940284987,8.12466012363579e-05
"TRIT1",428.606799126761,-0.11130916057747,0.129398918604723,-0.860201629022015,0.389677906864915,0.999812940284987,8.12466012363579e-05
"PLAA",1622.87078203864,0.111308847958169,0.146530586401491,0.759628762101481,0.447476521705038,0.999812940284987,8.12466012363579e-05
"NUP37",646.596550438761,-0.111292851568158,0.30452302632714,-0.365466128819434,0.714763486069305,0.999812940284987,8.12466012363579e-05
"ZC3H3",109.987618233109,0.111239958742548,0.328342898439851,0.338792035007043,0.734766401960299,0.999812940284987,8.12466012363579e-05
"MCF2L2",263.698382209345,-0.111235623728135,0.483948422101161,-0.229850163050811,0.818208203597635,0.999812940284987,8.12466012363579e-05
"RGS7",35.0740604656976,-0.111192023125873,0.632031733131787,-0.175927911997241,0.860350576736198,0.999812940284987,8.12466012363579e-05
"DDIT3",791.849777949003,0.111171063439138,0.142514537407031,0.780068233471691,0.435350713332419,0.999812940284987,8.12466012363579e-05
"EFCAB7",242.792064181259,-0.111157584629428,0.188058805730667,-0.591078860665661,0.554467583126483,0.999812940284987,8.12466012363579e-05
"PAM16",628.268873073461,0.111131976632816,0.191716542968074,0.579668164845444,0.562138415646432,0.999812940284987,8.12466012363579e-05
"BLVRA",345.250716163885,0.11110642168627,0.55594445841658,0.199851657848554,0.841596599071458,0.999812940284987,8.12466012363579e-05
"GPR21",20.2902575977851,-0.11109861896692,0.451206520295895,-0.246225650493843,0.805507560454609,0.999812940284987,8.12466012363579e-05
"DKK2",71.895885390402,-0.111080087681603,0.619401084406123,-0.179334667759108,0.85767492714041,0.999812940284987,8.12466012363579e-05
"ZNF688",309.265886813226,0.111077705763363,0.289645137720589,0.383495841281878,0.701352153180132,0.999812940284987,8.12466012363579e-05
"NPEPPS",4385.29630176153,-0.111070288596965,0.168031471180389,-0.661008844454661,0.508606641598993,0.999812940284987,8.12466012363579e-05
"ZNF839",448.531696318908,-0.111053549980434,0.242247129844644,-0.45843081836162,0.646642954750884,0.999812940284987,8.12466012363579e-05
"RCN3",811.139523157289,0.111030401412808,0.562929833279178,0.197236662278199,0.843642341737595,0.999812940284987,8.12466012363579e-05
"HMBS",1774.67000953832,0.111008164909379,0.239508019505076,0.463484125244611,0.643017391081107,0.999812940284987,8.12466012363579e-05
"MED17",691.793959191938,0.110995912955127,0.201371627763092,0.551199363028989,0.58149701667597,0.999812940284987,8.12466012363579e-05
"LHFPL2",1348.40787514679,-0.11097725289082,0.515202441019661,-0.215405137970968,0.82945146450761,0.999812940284987,8.12466012363579e-05
"DOCK11",2202.97157197673,-0.110922994822563,0.5427881308309,-0.20435781204862,0.838073895565129,0.999812940284987,8.12466012363579e-05
